Species	SRR26276156	SRR26276159	SRR26276160	SRR26276161	SRR26276163	SRR26276165	SRR26276171	SRR26276180	SRR26276188	SRR26276189	SRR26276190	SRR26276191	SRR26276192	SRR26276193	SRR26276195	SRR26276196	SRR26276198	SRR26276199	SRR26276200	SRR26276201	SRR26276202	SRR26276203	SRR26276204	SRR26276206	SRR26276207	SRR26276208	SRR26276209	SRR26276210	SRR26276211	SRR26276212	SRR26276213	SRR26276214	SRR26276215	SRR26276218	SRR26276219	SRR26276220	SRR26276221	SRR26276222	SRR26276223	SRR26276224	SRR26276225	SRR26276226	SRR26276227	SRR26276229	SRR26276230	SRR26276231	SRR26276232	SRR26276233	SRR26276234	SRR26276235	SRR26276236	SRR26276237	SRR26276238	SRR26276240	SRR26276241	SRR26276242	SRR26276244	SRR26276271	SRR26276277	SRR26276282	SRR26276285	SRR26276286	SRR26276293	SRR26276295	SRR26276296	SRR26276297	SRR26276298	SRR26276299	SRR26276300	SRR26276302	SRR26276305	SRR26276309	SRR26276310	SRR26276317	SRR26276319	SRR26276331	SRR26276334	SRR26276343	SRR26276344	SRR26276348	SRR26276352	SRR26276355	SRR26276357	SRR26276358	SRR26276365	SRR26276366	SRR26276367	SRR26276368	SRR26276369	SRR26276371	SRR26276372	SRR26276373	SRR26276374	SRR26276375	SRR26276376	SRR26276377	SRR26276378	SRR26276379	SRR26276380	SRR26276382	SRR26276383	SRR26276384	SRR26276385	SRR26276386	SRR26276387	SRR26276388	SRR26276389	SRR26276390	SRR26276391	SRR26276393	SRR26276394	SRR26276395	SRR26276396	SRR26276397	SRR26276398	SRR26276399	SRR26276400	SRR26276401	SRR26276402	SRR26276404	SRR26276405	SRR26276406	SRR26276407	SRR26276408	SRR26276409	SRR26276411	SRR26276412	SRR26276413	SRR26276415	SRR26276416	SRR26276417	SRR26276418	SRR26276419	SRR26276420	SRR26276421	SRR26276422	SRR26276423	SRR26276424	SRR26276426	SRR26276427	SRR26276428	SRR26276429	SRR26276430	SRR26276431	SRR26276432	SRR26276433	SRR26276434	SRR26276435	SRR26276437	SRR26276438	SRR26276440	SRR26276441	SRR26276442	SRR26276443	SRR26276444	SRR26276445	SRR26276446	SRR26276447	SRR26276448	SRR26276449	SRR26276450	SRR26276451	SRR26276453	SRR26276454	SRR26276455	SRR26276456	SRR26276457	SRR26276458	SRR26276459	SRR26276460	SRR26276461	SRR26276462	SRR26276464	SRR26276465	SRR26276466	SRR26276467	SRR26276468	SRR26276469	SRR26276470	SRR26276471	SRR26276472	SRR26276473	SRR26276475	SRR26276476	SRR26276477	SRR26276478	SRR26276479	SRR26276480	SRR26276481	SRR26276482	SRR26276483	SRR26276484	SRR26276565	SRR26276566	SRR26276568	SRR26276569	SRR26276570	SRR26276571	SRR26276572	SRR26276573	SRR26276574	SRR26276575	SRR26276576	SRR26276577	SRR26276578	SRR26276579	SRR26276581	SRR26276582	SRR26276583	SRR26276585	SRR26276586	SRR26276588	SRR26276590	SRR26276591	SRR26276592	SRR26276593	SRR26276594	SRR26276595	SRR26276596	SRR26276597	SRR26276598	SRR26276600	SRR26276601	SRR26276602	SRR26276603	SRR26276604	SRR26276605	SRR26276606	SRR26276607	SRR26276608	SRR26276609	SRR26276616	SRR26276628	SRR26276634	SRR26276635	SRR26276636	SRR26276639	SRR26276640	SRR26276643	SRR26276646	SRR26276647	SRR26276648	SRR26276650	SRR26276651	SRR26276652
Bacillota_SGB4121	0	0.02086	0.33479	0	0	0.07203	0	0.10968	0.07743	0	0	0.02994	0	0.02425	0.02573	0	0	0.04944	0.03253	0.04781	0	0.01868	0	0.08901	0.06539	0	0	0	0	0.06973	0.14929	0	0.21526	0.06885	0.03681	0.03065	0.00551	0	0.03489	0	0.07638	0	0	0	0	0.07667	0.0526	0	0.01857	0	0	0.007	0.02939	0.13837	0	0.0311	0.06606	0	0.01358	0.12566	0.17737	0.02915	0	0.00416	0.06077	0	0	0	0.03697	0.22293	0	0.02901	0	0	0	0.27306	0.02968	0.07774	0	0	0	0.051	0.05542	0	0.23732	0.10958	0.10412	0.07738	0.01116	0	0	0.01477	0	0	0.06017	0.09989	0.17606	0	0.09699	0.02328	0	0.09413	0.05863	0.02069	0.15164	0	0.04134	0.04313	0.07872	0.00663	0	0.09339	0	0.5732	0	0	0.01764	0	0.04234	0	0	0.0338	0	0.01838	0.02764	0	0.05407	0.00323	0	0.04169	0.01068	0.13117	0	0	0.08295	0.05371	0	0.01407	0	0.06556	0.05986	0.06675	0.05884	0.0286	0	0.09797	0	0	0.05699	0.10478	0	0.02685	0.05146	0	0.1378	0.01116	0	0	0.02191	0	0	0	0	0	0.1815	0.24408	0.05012	0.04108	0.47745	0.03768	0.04215	0.01989	0.11448	0.03577	0.02916	0.10039	0	0.03146	0.03826	0	0.02052	0	0.00491	0	0.07118	0	0	0	0.01902	0	0.04744	0.01337	0.02408	0.08827	0.01066	0.02148	0	0	0	0	0.02497	0.04682	0	0.13166	0	0.02938	0	0.01316	0	0	0.05885	0.02031	0.06449	0	0.02377	0.04242	0	0.00663	0.13151	0	0.05526	0.01772	0.03979	0	0.08643	0.24016	0	0	0.08083	0	0	0.02269	0.06436	0	0	0	0.07867	0	0	0	0	0.02022	0	0	0.05325
Bacteroides_faecis	0.00184	0.04575	0	0	0	0	0.00218	0	0	0	1.63903	0.70011	0.0481	0.02193	0	0	0	0	0	4.06291	0	0.06339	0	0	0	0	0	0	0	0.07756	0	0	0	0	0	0	0	0	0	0.00763	0	0	0.74291	0	0	0	0	0.54036	0	0	0	0	0	0.70542	0	0	0	0.08575	0.00758	0	0.96612	0.10094	0	0	4.69163	0.72763	0	0	0.33895	0	0	0	0	0	3.72716	0.25613	0	0	0	0	0.00241	0.34431	0.57518	0	0	0	0	0	0	0	2.66035	0	0	0	0	0	0	0	0	0	0	0.00166	0	0	0	0	0	1.34466	0	0.89249	0	0	0	0	0	0	0	0.00374	5.62597	0	0	0	0	0.03722	0.0054	0.00308	0	0	0.00346	0	0.7516	0	0	0	0	0.00253	0	0	0	0	0.00194	0.24999	0	0	0	0	0.00125	0	0	0.56953	0.00167	0	0	0.59288	0.00146	1.94726	0.00502	0	2.85428	0	0.0012	0	0	0.014880000000000001	0	0	0	0	0	0	0	0	0	0	0.14042	0	0	2.44585	0.92264	0	0	0.70277	0	0	0	0	0.06515	0	0.55199	0	0	0.00155	0	0.00466	0	0	0.00265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.8e-4	1.67232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerobutyricum_soehngenii	0.02047	0.01042	0	0	0.12692	0	0	0	0	0	0	0.16275	0.02967	6.6e-4	0	0.04526	0	0	0.02166	0.01644	0	0	0	0	0.0045	0.02489	0	0.18316	0.09754	0.14907	0	0.07675	0.27169	0	0.0508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03231	0	0	0	0	0.02124	0	0	0	0	0	0.00303	0.27614	0	0.14356	0.01486	0.05926	0.14989	0	0	0	0	0.00103	0	0.04782	0	0	0	0	0.00696	0	0.01288	0.02738	0.22108	0	0	0	0.00174	0	0.01051	0.00123	0	0	0.05485	0.10195	0.02324	0	0	0.00608	0	0	0	1.55813	0.03673	0.04858	0	0.07842	0	0.04068	0	0	0	0.00124	0	0.01561	0	0	8.4e-4	0.05247	0	0	0	0	0	0	0	0	0	0.02005	0	0	0.05469	0	0	0.01263	0	0	0	0	0.01247	0	0	0.02288	0	0	0.01379	0	0.01637	0	0	0	0	0.10602	0	0	0	0	0	0	0	0.02136	0	4.5e-4	0	0	0	0	1.9e-4	0	0	0	0	0.07909	0.01428	0	0	0.01201	0	0	0.0288	0	0	0	0.14217	0	0	0.01312	0	0	0	0	0	0.0918	0	0	0	0	0	0	0.26117	0.03331	0.02556	0	0.02411	0	0	0.00329	0.00647	0	0	0	0.09439	0.09467	0	0	0.41214	0.05372	0	0.04337	0	0	0	0	0	0	0	0	0.0897	0.01261	0	0	0.05322	0.17394	0.02677	0	0	0	0.01075	4.5e-4	0	0	0	0
Clostridium_sp_AM33_3	0.00133	0.07326	0	0	0	0	0.109	0.06643	0.06514	0	0	0.15035	0	0.00317	0	0.26802	0	0	0.07999	0	0.01632	0.08549	0.02615	0.02928	0.09274	0.02683	0.12731	0	0.08402	0	0	0	0.02208	0	0.15257	0.01282	0	0	0	0	0	0	0	0	0	0.13016	0	0	0	0	0.02366	0.02947	0.11299	0	0	0	0.02876	0	0	0	0	0.05641	0.03192	0.07127	0	0	0	0.22441	0.02934	0.64222	0.04712	0	0.06247	0	0	0	0	0	0.03993	0.01795	0	0.03802	0.2785	0.12944	0	0	0	0.008	0	0.19842	0	0.05213	0.01814	0.02747	0.04715	0.03464	0	0.03572	0	0.03704	0.05047	0	0	0	0	0.0167	0	0	0	0	0	0	0	0	0.07864	0	0	0	0	0.04766	1.02305	0.08134	0	0.0218	0	0	0	0	0	0	0.09804	0	0	0.14024	0	0	0	0	0.07595	0	0	0	0.07364	0	0	0	0	0	0	0	0	0.15794	0.01603	0.06574	0	0.07204	0	0	0	0.03307	0	0	0.27108	0.00461	0.1093	0	0	0	0	0	0.13312	0	0	0	0.13478	0	0	0	0	0	0	0	0	0	0	0	0.46338	0.05352	0	0.17731	0	0	0.03172	0	0.09911	0.00111	0	0	0	0.65764	0.0244	0	0.01425	0	0.01229	0.14041	0	0.07563	0	0	0	0	0	0	0	0	0	0	0	0	0.07304	0	0.0694	0.09438	0.30744	0	0	0.0183	0	0	0.03037	0	0.18185	0	0	0.10914	0	0	0.0487	0	0	0.0216	0.02428	0.03759	0.03377
Kineothrix_SGB4886	0.0852	0	0	0	0	3.5323	0	0	0	0	0	0	3.9e-4	0	0	0	0	0	0.0676	0	0	0	0	0	0	0.76006	0.03028	0	0	0	0	0	0	0	0.03046	0	0	0	0	0	0	0	0	0	0	0	0	0.00172	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57613	0	0	0	0	0	0	0.81309	0	0	0	0	0	0	0	0	0	0	0	0.43427	0	0	0	0	0	0	0	0	0.10729	0	0.32636	0	0.83106	0	0	0	0	0.22868	0	0.01171	0	0	0	0	0	0	0	0.03439	0	0	0	0	0.02203	0	0	0	2.36667	0	0	0	0	0.04499	0	0	0	0.04695	0	0.00453	0	0	0	0	0	0	0	0	0	0.04094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00582	0	1.55223	0	0	0	0	0	0	0	0	0	0	0.00596	0.065310000000000007	0	0	0.01134	0.90621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30405	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09669	0	0	0.1873	0.08938	0	0	0
Lachnospiraceae_bacterium	0.07591	0.01587	0	0	0	0.01713	0.14561	0.03137	0.08014	0	0.00448	0.02931	0.00345	0	0	0.01629	0	0	0.06066	0	0	0.054580000000000004	0.0132	0	0.03571	0.01947	0.01962	0	5e-4	0.20356	0	0	1.8438299999999999	0	0.14245	0.00164	0	0.03841	0	0.05601	0	0	0	0	0	0.01032	0	0.00694	0	0.00672	0.0306	0.033460000000000004	0.03164	0.01081	0	0	0.01003	0.1661	0	0	0	0.0386	0.10146	0	0	0	0	0.0072299999999999994	0.19366	0.96189	0	0	0.20407000000000003	0.01408	0	0	0	0.00411	2e-4	0.00629	0.01013	0.01476	0	0.01362	0	0	0.01639	0.04159	0	0.0066	0	0.00184	0.043930000000000004	0.006240000000000001	0.04734	0	0	0.00352	0.00831	0.0729	0.00808	0	0	0.14098	0	0.03942	0	0.02278	0.03157	0	0.18131	0.15763	0	0	0.00343	0	6.7e-4	0.00299	0	0.00718	0	0.01971	0.09444	0.01236	0	0	0	0	0	0	0.008289999999999999	0	0.37819	0	0.0101	0	0.02207	0	0.00837	0	0	0	0.01592	0	0	0	0.00629	0.0743	0	0.037169999999999995	0	0.019270000000000002	0.00115	0.00183	0	0	0.16519	0.16672	0	0	0	0	0.01839	0.03546	0.00979	0	0	0.036899999999999995	0	0	0.01167	0	0.02006	0	0.02023	0	0	0	0.01109	0	0	0	0.18002	0	0	0	0.02465	0.00873	0	0.03051	0.08207	0	0	0	8.8e-4	0	0	0	0	0.18564	0.01425	0.01567	0.02488	0	0	0.02223	0	4.7e-4	0	0.00669	0	0	0	0	0	0.00174	0	0	0	0	0.00212	0	0.00296	0.0743	0.42938	0.13464	0	0.02089	0	0.016649999999999998	0.00449	0	0.01796	0	0	0.0111	0.03717	0.01254	0.00341	0.30476000000000003	0.05718	0.80195	0.02521	0.00999	0.02169
Clostridiaceae_bacterium_Marseille_Q4149	0	0	0	0	9.69299	0	0	0.13307	0.79569	0	0.00766	0	0	0	0	0	0	0	0.19678	0	0	0.10726	0.27956	0	0.07303	0	0	0	0	0	0	0.08672	0.71332	0	0.03353	0	0	0	0	0.28296	0	0	0	0	0	0	0	0	0	0	0	0	0.10156	0	3.55638	0	0	1.00508	0	3.07166	0	0	0	0	1.96446	0	1.82062	0.02704	0	0	0	0	0	0	0	3.54594	0	0	0	0.10577	0	0	0	0	0	3.78417	0	0	0	0	0.32334	0	2.47286	0	0.57564	0	0	0	0	0	2.15708	0	0	0	0	1.10558	0	0	2.45633	0	3.2e-4	3.47203	0	0	0.48223	0.21589	0	3.4e-4	0	0.37873	0	0	0	0.01076	0	0	1.7943	0	0	0	0.36412	0	0	0	0	0	0	0	2.15748	0	0	1.50281	3.05611	0.16612	0	0	0	0	0	3.57407	0	0	0	0	6.87293	0	0	0	0	0	0	0	0	0	0	0	0	0.35216	0	0	0.52504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23299	0.94681	0	0	0	0.06733	1.2689	0	0	5.35731	0	7.9544	0	0	1.26401	0	0	0	4.52253	1.19094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18132	0	0.22207	0.15694	0	0	0	0	0.45208	0.18488	0	0	0.46771	0	3.79109	0	0	0
Ruminococcus_torques	0.18497	0.01405	4.67573	0	0.41189	1.77422	2.49657	0.84161	0.27335	0.02912	0.22971	0.15905	0.84428	0.64227	0.04949	0	0	0.11918	0.78092	0.01243	0.01767	0	0.02514	0.01702	0.04386	0.0178	0	0	0.67892	0.61115	0.84907	0.23102	3.09314	0.48863	0.16428	0.00852	0.30736	5.66757	2.29721	0.12824	0	0.14523	0.54415	0.05175	0.85657	0.03251	0.10461	0.14788	1.7373	0.12359	0	0.33395	1.20215	0.62497	2.26918	0.18696	0.23584	0	0	0.19403	5.68098	0.0126	1.71727	6.1574	0.83168	0.53663	1.85964	0.02667	0.04492	0.78776	0.69532	1.82653	0.05942	1.8367	0.53073	6.73162	0.17323	0.09799	0.13012	0.6472	1.12113	0.15503	0	0.01852	0	4.88005	0.18945	0.42295	0	1.68856	0.10146	0.00361	4.2197	0	0.00791	0.8951	0.46696	0.03624	0.00356	0	0.29666	0	0	0.08531	0.219	2.03735	1.23593	0	1.34655	0	1.84262	1.55469	0.80678	8.18136	0	0	0.04251	0.08087	0.07099	0.11694	0	0.12094	0	0	0.15896	0.33471	0.51104	0	0.04913	0.02147	0.15357	0.08361	0	0	0.21753	0.07242	0.07933	0	0.00434	1.564	0.2133	0.05145	0.23591	0.22698	0.07985	0.03149	1.47662	0.47136	0.11505	0.16686	1.14503	0.84154	0.0347	0.50828	1.13924	0.26391	2.51804	0	0	0.35636	1.3942	0.08143	0	0.22275	0.03177	2.49405	0.93571	0.14499	1.98796	0.08764	0.02428	2.17888	0.02505	0.85569	0.55343	0.04012	0	0.02158	1.1106	0.71825	0	0.0688	1.43643	0.2584	0	0.16445	0	0	0.9849	0.00582	0.0071	0.08058	0.01857	0.14971	0.19012	0.5827	0.76269	3.08255	11.87321	0.69707	0.49411	0	0.22568	0.05062	0.02832	0	0.35996	0.00664	0.88213	1.23537	0.29231	0.53527	0.20268	1.45859	0.13724	0.10408	2.22619	0.33693	0.12478	0	0.34815	0	0.20191	0.18268	0	11.30895	0.23793	0.18345	1.28187	0.24809	0.87105	0	0	0.30368	0.69467	0.06664	0.14214	0.42322	0.02958	0	0	0.7662	2.4824	0.87456	0.48488
Bacteroides_thetaiotaomicron	0.15728	0	6.91813	0	0.04301	5.38817	2.76659	0.46674	0.29615	2.05845	0.14078	0	0.01793	0	1.04295	0.18955	6.10507	6.6916	0.02394	0.18561	0.02655	0.0058	0.06992	0.05639	0.67496	0.49171	0.1672	0.83569	0.04823	0	0.13418	5.92274	0.27111	0	0.24664	0.06534	0.26581	0.24423	1.16351	0	0	2.49597	0.28048	0.05525	2.45475	1.10357	0	2.3e-4	1.17475	1.2418	0.13872	0.54851	0	0.09044	0.58657	1.13123	0.30068	0	11.90399	0.53651	0.00365	0	0	0	0.02125	0.15337	0.99483	0.36102	0	2.65964	0.14675	0	0.0407	0.58143	0.0278	0.24513	0.01009	0.02718	0.04621	0.06408	11.29339	0	0.19526	0.11531	0.09686	3.12898	0.48858	0.49505	0.04887	3.24758	0.38298	0.11956	0.15219	0.22429	0	0.63657	0	0.72348	3.21477	0	0.08419	15.93654	0.93906	1.38126	0.37326	0	0.06976	0.04271	0.11321	0	0.07272	0.41193	0.54773	2.70584	0.07654	0.0172	0.96107	0.30524	0.00248	0.05634	0	0.23539	0	0	13.46891	2.76806	0	0	4.98883	0.16124	0.00105	0.21764	0	0.40387	2.19151	6.44458	0.14734	0.20869	0	2.33654	3.65572	0.01036	0.05616	3.30501	0.90364	1.54281	4.30321	0.06111	0.12717	0.24716	4.70371	0.03274	1.44043	0.04897	2.66938	0.17971	5.7838	0	1.74542	0.25532	1.89949	0.36603	0.36778	0.23468	0	0	0	0.16582	0	0	0.35021	0	0.16962	0.17475	0.17575	1.20679	0	0.36236	2.3e-4	0	0	0.01088	0	1.85639	0	0.87545	0.66523	0.51749	0.14941	0.99809	0.41892	7.59235	0.64586	4.83249	0.09248	0.58456	3.62995	0.37973	1.95062	1.03185	0.13736	0	0.28191	0.65505	1.20583	0.00316	1.22015	0.07114	0.12521	0	0	5.34554	0.03582	1.28226	0.54368	0.56173	0	3.04295	0.68628	0.76296	0.27486	2.72156	0.53231	0.85365	1.16107	0.44079	0	0	1.98582	0.00877	0.13971	0.10738	2.98595	1.07207	0	1.34835	0	0.48336	0.04022	0.24606	0	0.32374000000000003	0	0.55135	1.99411
Clostridiales_bacterium	0.03973	0.02974	0	0	0.04603	0.12041	0.02486	0.00408	0.12153	0.06838	0.0973	0.18168	0	0	0.02297	0.07234	0	0.00764	0.03754	0.05198	0	0	0.01765	0.15274	0.02276	0.02357	0.01648	0.0626	0.20393	0.53454	1.46301	0.4543	0.0173	0	0.25717	0.0209	0.01877	0	1.27404	0.02322	0.7613800000000001	0	0.06234	0.04923	1.40038	0.08708	0.13924	0.10705	0.03589	0.00596	0.0029	0.01741	0.16587	0.49707999999999997	0.04783	0.06991	0.54125	0.00814	0.5647	0.03083	7.6e-4	0.01647	0.08902	0.6985899999999999	0.50452	0.27492	0.22785	0	0.28042	0.48496000000000006	0.03936	0.40524	0.02379	0	0	0	0.05664	0.01643	0	0.00405	0	0.01168	0.00318	0	0.03383	0	0.01264	0.30870000000000003	0.1466	0.04867	0.04337	0.00738	0.03978	0.01722	0.0422	0.10304	0.56855	0.03158	0	0	0.02554	0	0.06413	0.15941	0.03727	0.03083	0.00432	0.46455	0.5664399999999999	0.042440000000000005	0.08132	0.01486	1.34951	0	0	0.03256	0.00735	0.06035	0.06661	0.04544	0.05399	0.00409	0	0	0	0.01975	0	2.07245	0.18573	0.07266	0.07294	0.43097	0	0.07203	0	0.13334	0	0	0.01637	0	0.50647	0.01922	0.00765	0.03321	0.01371	0.15506	0	0	0.29626	0.17174	0.02046	0.08682	0.05911	0	0.05984	0.05113	0.4695	0	0.5930799999999999	0.07988	0	0.94216	0.07236	0.07665999999999999	0.0746	0.02997	0	0.00369	0.00644	0	0	0.14366	0	0.11515	0.02487	0.00638	0	0.08924	0	0	0.81448	0.07392	0.35752	0.26706	0.14375	0.23071999999999998	0.00738	0.14795999999999998	0.10914	0.031239999999999997	0.02083	1.00107	0.10586	0	0.04618	0.02957	0.20889000000000002	0.34791	0.15932	0.14958000000000002	0.10968	0	0.02819	0.02943	0	0.08218	0.07208	0.0111	0.57139	1.71094	0.26192	0.61065	0.14443999999999999	0.90718	0.03602	0.04021	3.40811	0.03754	0	0	0.14633000000000002	0	0.02815	0.04373	0.06187	0.25082	0	0	0	0.02856	0	0.11266	0.02403	0.24209999999999998	0	0.05531	0.61405	0.05776	0.19459	0.02519	0.00812	0.22413	0.26216999999999996	0.93998	0.04211
Oscillospiraceae_SGB15291	0.03779	0.05591	0	0	0	0	0.39656	0	0	0	0.26855	0	0	0.17362	0	0.12	0	0	0	0	0.03151	0.03966	0.0754	0	0.18119	0	0.5032	0	0.06076	0	0	0	0	0	0	0.05739	0	0.03073	0	0.07874	0.09849	0	0	0	0	0	0.08162	0.03744	0	0	0.1224	0.09013	0	0	0	0	0	0.13275	0	0	0	0.1858	0	0	0	0	0	0	0	0.02314	0.29025	0	0.076550000000000007	0.03673	0	0.00235	0	0	0.02003	0.02168	0	0	0.0108	0.06944	0	0	0.08068	0	0.08652	0.0051	0	0.02923	0.05791	0	0.02342	0	0	0.10939	0	0.04466	0.04665	0	0	0	0	0.05677	0	0	0	0	0.15526	0	0	0	0.14706	0	0.01884	0.01535	0	0.14904	0.08358	0.06949	0	0	0	0	0.06577	0	0	0.01197	0	0	0	0.03128	0	0	0.0893	0	0.04222	0	0	0	0.0462	0	0.02557	0	0	0.14308	0	0	0	0.01739	0	0.1554	0.02011	0	0	0	0	0.09243	0	0	0.024140000000000002	0.4719	0.39656	0.92827	0	0	0	0	0.08861	0	0	0	0	0	0	0	0	0	0	0.07058	0	0.12836	0	0	0.2817	0.09532	0.071	0	0	0	0	0	0.08669	0.02688	0	0.45459	0	0	0.13712	0	0	0	0	0.0894	0	0.05568	0	0	0	0	0	0	0	0.00093000000000000005	0	0	0	0	0.0656	0	0	0	0.10741	0	0	0.01162	0	0.06532	0.0662	0	0	0	0	0.11608	0	0	0	0.17014	0.00904	0.06284	0.37625	0.21745	0.01298
Clostridiaceae_unclassified_SGB4771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10932	0	0	0	0	0	0.01129	0.06706	0	0	0	0	0	0	0	0	0	0	0	0	0.00209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02943	0	0	0	0	0	0	0	0	0	0	0.01432	0	0	0	0	0.07465	0	0	0	0.04041	0	0.02035	0.00537	0	0	0.02653	0.37445	0	0	0	0	0	0.02463	0	0.01518	0	0.03922	0	0	0	0.33958	0	0.0096	0.00468	0	0	0	0	0.02148	0	0	0	0	0	0	0	0	0.01824	0	0	0	0	0	0	0.02096	0	0.04494	0	0	0	0	0	0.01966	0	0	0	0	0	0.17032	0	0	0	0	0	0	0.04632	0	0	0	0	0	0	0	0	0	0	0.01059	0	0.01285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02004	0	0	0	0	0	0	0	0	0	0	0	0.72526	0.00285	0	0.07527	0	0	0	0	0.09301	0.02107	0	0	0	0	0	0	0	0	0	0.00223	0	0.02143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11967	0	0	0.00444	0	0	0.05862	0	0	0	0	0	0	0	0	0.04143	0	0.00746	0	0	0
Lachnospiraceae_SGB71759	0.05059	0	0	0	0	0	0.00724	0.01972	0	0	0	0	0	0	0	0.00447	0	0	0.00692	0	0	3.4e-4	0.01897	0	0	0.00474	0	0	0	0	0	0	0	0	0.06671	0.00162	0	0	0	0	0	0	0	0	0	0	0	0.09036	0	0	0	0	0	0	0	0	0	0.02032	0	0	0	0	0	0	0	0	0	0	0.0121	0	0	0	0.00196	0	0	0	0	0.01124	0	0	0	0.00448	0	0.032	0	0	0	0	0	0	0	0.01404	0	0	0	0	0.01959	0	0	0	0.00157	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00926	0	0	0	0	0	0.02291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02818	0	0	0	0	0.00226	0	0	0	0	0	0	0	0	0	0.03932	0	0	0	0.00502	0	0.00317	0.00379	0	0	0	0	0.03324	0.01198	0	0	0	0	0.00762	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09787	0	0	0	0	0.00121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00243	0	0	0	0	0	0	0	0.00892	0
Blautia_SGB4815	0.0381	0	0	0	0.02614	0	0.01496	0.07926	0.02615	0	0	0.02398	0	0	0	0	0	0.01327	0	0	0.00111	0	0.00549	0	0	0.01142	0.01789	0	0	0.0014	0	0.00572	0.0146	0.1145	0.0053	0.00864	0	0.0035	0	0	0	0	0	0.01998	0	0.04379	0	0	0	0.01624	0.00623	0.01019	0	0.03528	0.04699	0.00411	0	0.00327	0	0.04399	0	0.02945	0.11221	0	0	0	0	0.00649	0	0	0	0	0.00291	0	0	0.20369	0.0509	0.04439	0.00322	0.00716	0	0.00779	0.00846	0.00994	0	0	0.00622	0	0	0.014880000000000001	0.01124	0.00563	0	0	0.00347	0	0	0.00528	0	0.0076	0	0	0	0.01173	0.82712	0.00324	0	0	0	0	0	0	0	0	0	0	0	0	0.01741	0.05277	0.03145	0	0	0.00216	0	0	0	0	0	0	0	0	0	0	0	0	0.01037	0	0	0	0.03812	0	0	0	0.0151	0	0.00552	0.10344	0.15213	0.00359	0	0	0.03915	0	0.38197	0	0	0	0	0.01534	0	0	0.02671	0.00809	0.0206	0	0	0.0427	0	0	0.00715	0	0	0	0.04789	0	0	0.0736	0.17316	0	0	0	0	8.7e-4	0	0	0.02573	0	0.01398	0.01576	0	0	0	0	0	0	0.10238	0.00793	0	0.01807	0	0.03469	0	0	0	0.01214	0.00545	0.00237	0	0	0	0	0	0	0	0	0.00457	0	0.00212	0	0	0	0.01571	0.03499	0.02472	0	0	0.00234	0	0.02995	0	0.00179	0.01333	0	0.01498	0	0	0.00701	0	0.00442	0.01003	0	0	0.01466	0.09707
